"","PARENT_AWARENESS","child_maltreatment","prop_single_mothers","teen_mothers","families_in_poverty","families_unaware_of_community","drug_abuse","PARENT_AWARENESS_percentile","child_maltreatment_percentile","prop_single_mothers_percentile","teen_mothers_percentile","families_in_poverty_percentile","families_unaware_of_community_percentile","drug_abuse_percentile","PARENT_AWARENESS_score"
"149",0.26255112448708,0.0167074091917516,0.569590332908397,0.183028286189684,0.0366562629785662,0.377069409674538,0.04525025756166,0.392561983471074,0.165289256198347,0.776859504132231,0.235537190082645,0.0867768595041322,0.648760330578512,0.231404958677686,"30"
"150",0.406419916200925,0.00227527803285379,0.0871066535427772,0.387687188019967,0.1703245849898,0.981273605621432,0.0166935264975915,0.607438016528926,0.148760330578512,0.0495867768595041,0.669421487603306,0.512396694214876,1,0.0826446280991736,"60"
"151",0.342152192143475,0.127571984089745,0.322177019595675,0.387687188019967,0.150762425633126,0.472209680831124,0.0244741621801054,0.516528925619835,0.491735537190083,0.347107438016529,0.669421487603306,0.471074380165289,0.863636363636364,0.115702479338843,"50"
"152",0.467305347471579,0.449673451508047,0.179924636131954,0.387687188019967,0.292498055723149,0.464116738187725,0.201278226523715,0.706611570247934,0.962809917355372,0.144628099173554,0.669421487603306,0.731404958677686,0.847107438016529,0.84297520661157,"70"
"153",0.358216527766355,0,0.314042221171701,0.397670549084859,0.317283420141777,0.440884551212156,0.0495522847242462,0.537190082644628,0,0.330578512396694,0.681818181818182,0.760330578512397,0.805785123966942,0.252066115702479,"50"
"154",0.0685372848204756,0.013443119268362,0.272622611894991,0.118136439267887,0.0111404199544424,0.113168981003358,0.0837986727132311,0.0578512396694215,0.161157024793388,0.264462809917355,0.169421487603306,0.012396694214876,0.0785123966942149,0.429752066115702,"0"
"155",0.403005983052906,0.02444729710455,0.659057041499836,0.124792013311148,0.300746944280032,0.416580488380045,0.146248259334823,0.603305785123967,0.194214876033058,0.87603305785124,0.190082644628099,0.743801652892562,0.752066115702479,0.685950413223141,"50"
"156",0.198191014736595,0.0747541681636129,0.444377115816658,0.118136439267887,0.14335063655771,0.14041652812394,0.10911929010433,0.256198347107438,0.334710743801653,0.570247933884298,0.169421487603306,0.454545454545455,0.107438016528926,0.537190082644628,"20"
"157",0.321747040077693,0.00028386236112384,0.517992090233345,0.231281198003328,0.213997314691486,0.285907443204667,0.150499363284106,0.487603305785124,0.119834710743802,0.714876033057851,0.363636363636364,0.62396694214876,0.421487603305785,0.694214876033058,"40"
"158",0.273544376868195,0,0.436670490482028,0.231281198003328,0.0570976893099849,0.389538324773398,0.139775413711584,0.400826446280992,0,0.553719008264463,0.363636363636364,0.144628099173554,0.694214876033058,0.669421487603306,"30"
"159",0.126207618272421,0,0.154583524885486,0.0848585690515807,0.0869773753581109,0.426588067708924,0.0401113456714328,0.152892561983471,0,0.115702479338843,0.119834710743802,0.252066115702479,0.776859504132231,0.173553719008264,"10"
"160",0.223556976215076,0.0946620634605131,0.16535270965304,0.342762063227953,0.0897336970577118,0.315661849653842,0.125574939305352,0.318181818181818,0.384297520661157,0.128099173553719,0.603305785123967,0.264462809917355,0.487603305785124,0.619834710743802,"30"
