"","GEOID","neibid","NAME","sampled_pop","total_pop","unemployed","not_in_labor_force","below_poverty_line","no_diploma_18_24_male","no_diploma_18_24_female","under_18_pop","under_18_with_disability","single_mothers","no_diploma_25_64","family_in_poverty","entered_2010_later","foreign_born","disability_under_18","income_under_poverty_line","Poverty_6_and_younger","Poverty_6_11","Poverty_12_17","white","black","asian","hispanic","amiakn","hawaiipi","other_races","two_or_more_races","tract","OBJECTID","tobacco_dens","crime_1mi_ave","alchohol_dens","birth_teen","overobese_teen","overobese_child","ALAND","weed_dens","c_auto_theft","c_burglary","c_narcotics","c_sex","c_grand_theft","c_dui","c_drunk_in_public","c_minor_alcohol","c_minor_tobacco","c_child_abuse","c_child_molest","c_child_neglect","c_domestic_battery","c_domestic_violence","c_missing_juv","c_agg_assault","c_intercourse_with_minor","c_robbery","c_assault","c_threats","c_graffiti","c_disturbance","c_weapons","c_armed_robbery","c_strong_armed_robbery","c_domestic_armed_robbery","c_gang_crime","c_total_crime","cad_calls","ssci_incidents","Hispanic_or_Latino_12th_grade_Enrolled","American_Indian_or_Alaska_Native_12th_grade_Enrolled","Asian_12th_grade_Enrolled","Pacific_Islander_12th_grade_Enrolled","Filipino_12th_grade_Enrolled","African_American_12th_grade_Enrolled","White_12th_grade_Enrolled","Two_or_More_Races_12th_grade_Enrolled","Not_Reported_12th_grade_Enrolled","Hispanic_or_Latino_Graduated","American_Indian_or_Alaska_Native_Graduated","Asian_Graduated","Pacific_Islander_Graduated","Filipino_Graduated","African_American_Graduated","White_Graduated","Two_or_More_Races_Graduated","Not_Reported_Graduated","total_enrolled","total_graduated","grad_rate","no_grad_rate","graf_incidents","graf_area","edi","youth_in_poverty","no_diploma_18_24"
"49","06085503003",44,"Census Tract 5030.03, Santa Clara County, California",498,5467,11.5,0.0184744832632157,3.8,0,0.000731662703493689,0.238339125663069,39,0.0257911102981526,0.0175599048838485,0.0089628681177977,0.0270715200292665,0.195171026156942,0.00713371135906347,0.00310956648984818,0.00146332540698738,0.00256081946222791,0.00475580757270898,59,2.8,14.6,15.9,0.00256081946222791,0.00969453082129139,0.0429851838302543,0.0905432595573441,"5030.03",44,6.4,9.9,8.2,13.8,"22% to 26%","10% to 15%","1938817",0,4.20706054508871,2.74373513810134,2.37790378635449,0,0.731662703493689,0.365831351746845,0,0,0,1.6462410828608,0.182915675873422,0,0.182915675873422,0,0.731662703493689,0.548747027620267,0,0,2.01207243460765,0.365831351746845,0,0.548747027620267,0.182915675873422,0,0,0,0,16.2794951527346,1201,0.00146332540698738,1273,8,121,4,37,60,381,25,4,1038,7,118,3,35,52,363,22,4,1913,1642,0.858337689492943,0.141662310507057,0.0316444119261021,27687.5808409573,-0.0736790056517968,0.00877995244192427,0.000731662703493689
"50","06085503105",80,"Census Tract 5031.05, Santa Clara County, California",305,2456,11.2,0.0272801302931596,22.8,0.00285016286644951,0.00814332247557003,0.177931596091205,8,0.0517100977198697,0.183224755700326,0.0342019543973941,0.0899837133550489,0.659201954397394,0.00325732899022801,0.00244299674267101,0.00285016286644951,0.0012214983713355,0.00570032573289902,5.7,0,68.5,23.2,0,0.00895765472312704,0.161237785016287,0.0313517915309446,"5031.05",80,18.5,20,21.9,52.6,"22% to 26%","15% to 21%","1759365",0,25.2442996742671,9.36482084690554,13.0293159609121,0,14.2508143322476,0,0.814332247557003,0,0,1.62866449511401,0.407166123778502,0,0.407166123778502,0,0.814332247557003,6.51465798045603,0,8.55048859934853,8.14332247557003,0,0.814332247557003,0.814332247557003,1.2214983713355,2.03583061889251,2.44299674267101,0,3.66449511400651,92.4267100977199,1782,0.00529315960912052,1844,7,688,11,114,64,213,34,5,1494,5,654,9,101,51,186,34,5,2980,2539,0.852013422818792,0.147986577181208,0.0362377850162866,31278.5553703528,-0.541424483297298,0.00977198697068404,0.0109934853420195
"51","06085503108",85,"Census Tract 5031.08, Santa Clara County, California",379,7839,10.5,0.0306161500191351,10.2,0.0133945656333716,0.00306161500191351,0.27822426329889,24,0.0690139048348004,0.0340604668962878,0.0345707360632734,0.0715652506697283,0.390866181910958,0.00306161500191351,0.00637836458731981,0.0160734787600459,0.00969511417272611,0.00523025896160225,23.6,1.9,36.4,35.6,0.00637836458731981,0.00765403750478377,0.0935068248501084,0.0543436662839648,"5031.08",85,2.9,7.3,2.1,16.3,"17% to 22%","8% to 10%","2325847",0,5.74052812858783,2.42377854318153,3.69945146064549,0.255134583492792,2.67891312667432,0.637836458731981,0.255134583492792,0,0,0.637836458731981,0.255134583492792,0,0.510269166985585,0,0.382701875239189,1.02053833397117,0,0.382701875239189,4.08215333588468,0.255134583492792,0.255134583492792,0.637836458731981,0.255134583492792,0.127567291746396,0.255134583492792,0,0.637836458731981,23.7275162648297,2407,0.00178594208444955,1776,7,853,9,122,75,276,27,3,1412,6,811,8,117,56,253,25,3,3148,2691,0.854828462515883,0.145171537484117,0.0169664498022707,18314.5916696208,1.17317695972778,0.0309988518943743,0.0164561806352851
"52","06085503110",80,"Census Tract 5031.10, Santa Clara County, California",371,5245,11.7,0.00800762631077216,24.7,0.00552907530981888,0.0118207816968541,0.360724499523356,33,0.0400381315538608,0.283317445185891,0.044232602478551,0.044232602478551,0.540705433746425,0.00629170638703527,0.0112488083889418,0.0408007626310772,0.0310772163965682,0.0200190657769304,1.8,0.4,31.2,66.5,0.00305052430886559,0,0.457578646329838,0.0312678741658723,"5031.10",80,18.5,20,21.9,52.6,"22% to 26%","15% to 21%","769477",0,5.71973307912297,8.00762631077216,6.10104861773117,0.190657769304099,0.571973307912298,0.762631077216397,0.571973307912298,0,0,1.52526215443279,0.953288846520496,0,0.381315538608198,0,3.05052430886559,3.24118207816969,0,1.1439466158246,4.19447092469018,0,0.190657769304099,0.381315538608198,0.953288846520496,0.571973307912298,0.381315538608198,0,3.43183984747378,38.7035271687321,1901,0.00247855100095329,1470,1,971,7,231,54,102,23,2,1152,0,918,6,219,39,93,20,2,2861,2449,0.855994407549808,0.144005592450192,0.00972354623450906,74800.8922353456,0.111836346626441,0.0918970448045758,0.017349857006673
"53","06085503111",77,"Census Tract 5031.11, Santa Clara County, California",370,5572,12.5,0.0270997846374731,11,0.0114860014357502,0.0170495333811917,0.25699928212491,26,0.0201005025125628,0.19310839913855,0.0156137832017229,0.0769921033740129,0.54289303661163,0.00466618808327351,0.00287150035893754,0.00897343862167983,0.00969131371141421,0.0127422828427854,3.4,4.3,46.5,43.9,0.0172290021536253,0,0.29791816223977,0.0201005025125628,"5031.11",77,6.9,20.8,1.7,30.2,"17% to 22%","15% to 21%","905167",0,6.99928212491027,0.717875089734386,1.25628140703518,0,1.25628140703518,1.07681263460158,0.179468772433597,0.179468772433597,0,0.179468772433597,0.53840631730079,0,0.717875089734386,0,0.897343862167983,0.897343862167983,0,1.25628140703518,3.58937544867193,0.717875089734386,0,0,0.179468772433597,0.53840631730079,0.53840631730079,0,0.53840631730079,19.3826274228284,1210,0.00233309404163676,1154,1,640,7,94,33,86,15,2,888,0,609,6,90,23,76,15,2,2032,1709,0.841043307086614,0.158956692913386,0.0152548456568557,67854.3266427453,0.683823092494295,0.0314070351758794,0.0285355348169419
"54","06085503112",76,"Census Tract 5031.12, Santa Clara County, California",278,3901,12.2,0.0112791591899513,11.5,0.00358882337862087,0,0.227121250961292,32,0.0728018456805947,0.151243270956165,0.00897205844655217,0.0261471417585235,0.387336580364009,0.00820302486541912,0,0,0,0.00692130223019739,17.1,7.4,21.8,55.7,0.00256344527044348,0,0.359138682389131,0.0351192002050756,"5031.12",76,11.7,31.5,6.9,35.1,"17% to 22%","15% to 21%","1136976",0,18.456805947193,4.10151243270956,17.68777236606,0.256344527044348,3.58882337862087,4.35785695975391,0.769033581133043,0.256344527044348,0,1.79441168931043,1.28172263522174,0.256344527044348,0.769033581133043,0,2.05075621635478,4.61420148679826,0,3.84516790566521,11.2791591899513,0.512689054088695,0,0.769033581133043,1.28172263522174,2.30710074339913,1.28172263522174,0,2.05075621635478,78.185080748526,2821,0.00333247885157652,2056,11,711,12,123,76,350,38,6,1695,9,678,10,110,63,319,38,6,3383,2928,0.86550399054094,0.13449600945906,0.0199948731094591,37629.2899814036,1.06742996231573,0.00692130223019739,0.00358882337862087
"55","06085503113",58,"Census Tract 5031.13, Santa Clara County, California",325,5067,12.9,0.0321689362541938,27.2,0.00335504243141899,0.0059206631142688,0.288731004539175,14,0.0483520820998619,0.264850996644958,0.0461811722912966,0.0207223208999408,0.426485099664496,0.00276297611999211,0.00789421748569173,0.0130254588513914,0.0528912571541346,0.0305900927570555,8.1,5,7.8,80.1,0,0,0.513716202881389,0.00986777185711466,"5031.13",58,14.3,67.7,15.7,60.4,"26% to 38%","15% to 21%","728343",0,8.48628379711861,3.94710874284586,4.53917505427275,0.197355437142293,0.59206631142688,0.986777185711466,0.394710874284587,0,0,1.38148805999605,0.59206631142688,0.197355437142293,0.59206631142688,0,0.789421748569173,1.57884349713835,0.197355437142293,1.57884349713835,3.35504243141899,0,0.394710874284587,0.59206631142688,0.197355437142293,0.59206631142688,0.789421748569173,0,1.97355437142293,30.5900927570555,1984,0.00157884349713835,1313,7,59,4,26,54,242,20,4,1081,6,54,2,18,46,226,19,4,1729,1456,0.842105263157895,0.157894736842105,0.0193408328399447,166632.187444901,-0.452203565429291,0.0965068087625814,0.00927570554568778
"56","06085503115",50,"Census Tract 5031.15, Santa Clara County, California",287,6331,9.7,0.0183225398831148,4.5,0,0,0.170589164429,35,0.0353814563260148,0.0344337387458537,0.00694992892118149,0.0129521402622019,0.270099510345917,0.00552835255093982,0,0.0039488232506713,0,0,43.4,1.7,32.1,18.3,0,0,0.0574948665297741,0.0669720423313852,"5031.15",50,2.7,8,1.4,19.1,"22% to 26%","6% to 8%","4461203",0,6.79197599115464,2.84315274048334,5.68630548096667,0,1.42157637024167,0.473858790080556,0.157952930026852,0.473858790080556,0,0.78976465013426,0.315905860053704,0.157952930026852,0,0,0.78976465013426,1.89543516032222,0,0.473858790080556,2.68519981045648,0.473858790080556,0.315905860053704,0.315905860053704,1.57952930026852,0.315905860053704,0,0,0.78976465013426,27.3258568946454,2552,0.00331701153056389,1564,3,830,8,113,63,139,23,2,1211,2,787,7,108,44,120,21,2,2745,2302,0.838615664845173,0.161384335154827,0.0189543516032222,7519.89066211081,0.729845060756346,0.0039488232506713,0
"57","06085503116",50,"Census Tract 5031.16, Santa Clara County, California",300,5375,10,0.00762790697674419,11.7,0,0.00390697674418605,0.217302325581395,29,0.0591627906976744,0.0556279069767442,0.0269767441860465,0.0969302325581395,0.393488372093023,0.0053953488372093,0,0.00353488372093023,0.00334883720930233,0.00837209302325581,42.7,2.6,36.7,9.4,0.00948837209302326,0,0.0318139534883721,0.0866976744186047,"5031.16",50,2.7,8,1.4,19.1,"22% to 26%","6% to 8%","1141518",0,3.72093023255814,5.3953488372093,3.16279069767442,0,3.16279069767442,0.558139534883721,0.558139534883721,0,0,1.67441860465116,0.186046511627907,0.372093023255814,0.186046511627907,0,1.67441860465116,0.744186046511628,0,1.86046511627907,2.04651162790698,0,0.186046511627907,0.186046511627907,0.744186046511628,0.558139534883721,0.558139534883721,0,1.11627906976744,26.4186046511628,1394,0.00390697674418605,1343,3,656,7,83,61,133,23,2,1044,2,623,6,80,42,116,20,2,2311,1935,0.837299870186067,0.162700129813933,0.00632558139534884,24086.1052750502,0.446206685146277,0.0152558139534884,0.00390697674418605
"58","06085503117",80,"Census Tract 5031.17, Santa Clara County, California",319,3062,13.9,0.00326583932070542,15.8,0.00947093403004572,0.00751143043762247,0.248203788373612,28,0.0496407576747224,0.186152841280209,0.0199216198563031,0.0738079686479425,0.477792292619203,0.00914435009797518,0,0.0130633572828217,0.0111038536903984,0.0169823644676682,2.9,1.8,37,56.3,0.0160026126714566,0.00718484650555193,0.405943827563684,0.0225342913128674,"5031.17",80,18.5,20,21.9,52.6,"22% to 26%","15% to 21%","501091",0,7.51143043762247,3.26583932070542,7.18484650555193,0,2.61267145656434,0.653167864141084,0.326583932070542,0,0,0.979751796211626,0.653167864141084,0,0.979751796211626,0,1.95950359242325,2.93925538863488,0,0.979751796211626,5.22534291312867,0.979751796211626,0.979751796211626,0.979751796211626,0.653167864141084,0.326583932070542,0.326583932070542,0,3.59242325277596,38.2103200522534,1121,0.00424559111691705,1154,1,640,7,94,33,86,15,2,888,0,609,6,90,23,76,15,2,2032,1709,0.841043307086614,0.158956692913386,0.0127367733507511,56458.1591520658,0.516309223996342,0.0411495754408883,0.0169823644676682
"59","06085503118",77,"Census Tract 5031.18, Santa Clara County, California",407,5732,11,0.0218073970690858,18.7,0.00174459176552687,0,0.271632937892533,37,0.0361130495464061,0.162595952547104,0.026168876482903,0.124912770411724,0.548150732728542,0.00645498953244941,0.00296580600139567,0.017794836008374,0.0155268667131891,0.0176203768318214,6.4,4.6,41.1,46.1,0.00122121423586881,0,0.286461967899512,0.0287857641311933,"5031.18",77,6.9,20.8,1.7,30.2,"17% to 22%","15% to 21%","565899",0,10.2930914166085,2.79134682484299,0.52337752965806,0.348918353105373,1.39567341242149,0.348918353105373,0,0,0,1.22121423586881,0,0,0.872295882763433,0,1.57013258897418,1.57013258897418,0.348918353105373,0.52337752965806,3.66364270760642,0.52337752965806,0.174459176552687,0.872295882763433,0.174459176552687,0,0.52337752965806,0,0.174459176552687,25.6454989532449,814,0.00226796929518493,1154,1,640,7,94,33,86,15,2,888,0,609,6,90,23,76,15,2,2032,1709,0.841043307086614,0.158956692913386,0.00889741800418702,83843.2424554946,0.817887522774292,0.0509420795533845,0.00174459176552687
"60","06085503121",76,"Census Tract 5031.21, Santa Clara County, California",332,4567,12.8,0.00897744690168601,17.8,0,0.00437924239106635,0.305014232537771,30,0.0735712721699146,0.174293847164441,0.035909787606744,0.0153273483687322,0.324282899058463,0.00656886358659952,0.00153273483687322,0.0289029997810379,0.0280271513028246,0.00875848478213269,12.8,3.6,13.9,67.2,0.018611780162032,0,0.375082110794833,0.0580249616816291,"5031.21",76,11.7,31.5,6.9,35.1,"17% to 22%","15% to 21%","2133194",0,18.8307422815853,5.0361287497263,14.8894241296256,0.437924239106635,7.44471206481279,1.53273483687322,2.40858331508649,0,0,1.53273483687322,0.656886358659952,0,1.75169695642654,0,0.875848478213269,7.88263630391942,0,5.25509086927961,14.8894241296256,1.3137727173199,0.875848478213269,1.53273483687322,1.3137727173199,1.97065907597986,2.40858331508649,0,2.18962119553317,85.8331508649004,3640,0.00284650755419312,1366,5,663,8,103,45,223,19,3,1089,4,633,7,99,35,209,19,3,2435,2098,0.861601642710472,0.138398357289528,0.0194876286402452,56801.7594332301,0.419830269371646,0.0656886358659952,0.00437924239106635
"61","06085503122",76,"Census Tract 5031.22, Santa Clara County, California",264,3167,17.1,0.0142090306283549,27.4,0.00347331859804231,0,0.32775497316072,10,0.0631512472371329,0.16166719292706,0.0476791916640354,0.0429428481212504,0.41806125670982,0.00315756236185665,0.00505209977897063,0.0318913798547521,0.0520997789706347,0.0097884433217556,6.8,6,46.4,36.2,0.0255762551310388,0,0.225134196400379,0.0562046100410483,"5031.22",76,11.7,31.5,6.9,35.1,"17% to 22%","15% to 21%","3645297",1.42100310281728,29.0495737290811,11.9987369750553,29.3653299652668,1.57878118092832,6.63088095989896,3.78907483422798,1.57878118092832,0,0,0.947268708556994,0.631512472371329,0.315756236185665,1.57878118092832,0,2.84180612567098,9.7884433217556,0.315756236185665,5.3678560151563,25.2604988948532,3.15756236185665,0.631512472371329,1.26302494474266,2.52604988948532,0.631512472371329,3.78907483422798,0,1.57878118092832,133.880644142722,4905,0.00410483107041364,1705,7,682,9,109,66,294,26,4,1403,6,652,7,99,55,275,26,4,2902,2527,0.870778773259821,0.129221226740179,0.0281023050205242,31546.5954011103,1.10928620273767,0.0937796021471424,0.00347331859804231
"62","06085503123",84,"Census Tract 5031.23, Santa Clara County, California",282,4030,12.4,0.0183622828784119,20.1,0.00297766749379653,0,0.241439205955335,0,0.0627791563275434,0.13151364764268,0.0317617866004963,0.00372208436724566,0.316625310173697,0,0.0109181141439206,0.0347394540942928,0,0.0223325062034739,27.9,3.7,20.2,45.9,0.00223325062034739,0,0.22531017369727,0.0521091811414392,"5031.23",84,5.5,12.7,4.2,16.2,"17% to 22%","10% to 15%","701881",0,8.18858560794045,3.97022332506203,1.48883374689826,0,2.23325062034739,0,0.248138957816377,0,0,0.992555831265509,0,0,1.73697270471464,0,2.48138957816377,0.992555831265509,0,0.992555831265509,7.44416873449132,1.24069478908189,0.248138957816377,0.496277915632754,0,0,0.744416873449132,0,0.744416873449132,30.0248138957816,1300,0.00198511166253102,1195,5,214,4,50,35,177,13,3,934,4,199,3,46,28,164,13,3,1696,1394,0.821933962264151,0.178066037735849,0.0163771712158809,120065.079281176,1.31345776647193,0.0570719602977667,0.00297766749379653
"63","06085503204",76,"Census Tract 5032.04, Santa Clara County, California",385,9177,10.2,0.0202680614579928,14.7,0.0151465620573172,0.0058842759071592,0.260215756783263,69,0.0537212596709164,0.102103083796448,0.0272420180887,0.0715920235371036,0.459845265337256,0.0075187969924812,0.0055573716900948,0.0380298572518252,0.014710689767898,0.02451781627983,6.1,2,31,57.2,0.0112237114525444,0.015800370491446,0.164323853111038,0.0429334205077912,"5032.04",76,11.7,31.5,6.9,35.1,"17% to 22%","15% to 21%","1434115",0,9.3712542225128,3.4869783153536,1.9614253023864,0.2179361447096,1.089680723548,1.089680723548,0.2179361447096,0,0,1.8524572300316,0.544840361774,0.1089680723548,0.9807126511932,0,1.1986487959028,1.9614253023864,0.2179361447096,1.1986487959028,4.358722894192,0.3269042170644,0,0.2179361447096,0.1089680723548,0.1089680723548,0.8717445788384,0,0.544840361774,29.2034433910864,2325,0.0015255530129672,1185,1,622,7,77,48,91,16,2,908,0,589,6,74,29,78,15,2,2049,1701,0.830161054172767,0.169838945827233,0.0058842759071592,27916.0296275017,0.326165659147848,0.0772583632995532,0.0210308379644764
"64","06085503207",53,"Census Tract 5032.07, Santa Clara County, California",556,4433,11,0.0521091811414392,11.7,0.00766974960523348,0.00699300699300699,0.19625535754568,17,0.0324836453868712,0.101736972704715,0.0223325062034739,0.0469208211143695,0.549740581998647,0.00383487480261674,0.0200766974960523,0,0.00203022783667945,0.0239115722986691,4.3,4.5,67.2,18.2,0.0212046018497631,0.0227836679449583,0.0575231220392511,0.0487254680803068,"5032.07",53,5.9,25.5,3.4,41.9,"26% to 38%","15% to 21%","1301629",0,7.44416873449132,2.25580870742161,2.93255131964809,0.225580870742161,1.35348522445297,0.451161741484322,0,0,0,0.676742612226483,0,0.225580870742161,0.225580870742161,0,0.451161741484322,0.902323482968644,0,0.676742612226483,1.57906609519513,0.225580870742161,0,0.676742612226483,0,0.451161741484322,0.225580870742161,0,0.225580870742161,19.8511166253102,970,0.00315813219039025,1619,1,1054,12,172,63,120,19,2,1257,0,1003,10,165,42,102,17,2,3062,2598,0.848465055519268,0.151534944480732,0.0324836453868712,95324.8592974976,-0.675997321377132,0.0259418001353485,0.0146627565982405
"65","06085503208",53,"Census Tract 5032.08, Santa Clara County, California",481,4788,9.4,0.0275689223057644,9.7,0.00668337510442774,0.0162907268170426,0.266917293233083,52,0.0405179615705931,0.126984126984127,0.0139933166248956,0.0284043441938179,0.443817878028404,0.0108604845446951,0.0119047619047619,0.0104427736006683,0.0106516290726817,0.014828738512949,6.7,2.7,28,60.6,0.0081453634085213,0.0075187969924812,0.176482873851295,0.0396825396825397,"5032.08",53,5.9,25.5,3.4,41.9,"26% to 38%","15% to 21%","1122295",0,7.10108604845447,0.835421888053467,1.04427736006683,0,0.6265664160401,0.208855472013367,0.6265664160401,0,0,0.417710944026733,0.208855472013367,0.417710944026733,0.208855472013367,0,1.8796992481203,0.835421888053467,0,0.6265664160401,1.04427736006683,0.208855472013367,0.208855472013367,1.04427736006683,0.417710944026733,0.208855472013367,0.208855472013367,0,0.417710944026733,17.5438596491228,829,0.00459482038429407,1434,2,727,9,94,79,124,30,2,1107,0,689,8,89,51,106,27,2,2501,2079,0.831267493002799,0.168732506997201,0.00730994152046784,9824.91047919794,0.202845585402971,0.0359231411862991,0.0229741019214703
"66","06085503210",53,"Census Tract 5032.10, Santa Clara County, California",533,4356,13.7,0.0546372819100092,13.1,0.00872359963269054,0.00459136822773186,0.264921946740129,0,0.0392561983471074,0.135674931129477,0.0243342516069789,0.0236455463728191,0.517676767676768,0,0.00160697887970615,0.00114784205693297,0.014692378328742,0.0195133149678604,7.9,1.7,52.5,36.1,0,0,0.0977961432506887,0.0410927456382002,"5032.10",53,5.9,25.5,3.4,41.9,"26% to 38%","15% to 21%","1584281",0,10.1010101010101,2.06611570247934,3.4435261707989,0.459136822773186,1.14784205693297,3.2139577594123,0.229568411386593,0,0,1.37741046831956,0.918273645546373,0.229568411386593,0.68870523415978,0,3.4435261707989,2.06611570247934,0,1.14784205693297,4.13223140495868,0.459136822773186,0.459136822773186,0.68870523415978,0.459136822773186,1.14784205693297,0,0,1.37741046831956,36.2718089990817,1368,0.00252525252525253,1185,1,622,7,77,48,91,16,2,908,0,589,6,74,29,78,15,2,2049,1701,0.830161054172767,0.169838945827233,0.0289256198347107,28633.3140183868,0.116492001115944,0.0353535353535354,0.0133149678604224
"67","06085503211",81,"Census Tract 5032.11, Santa Clara County, California",377,4696,11.4,0.0496166950596252,5.3,0.00936967632027257,0.0053236797274276,0.181218057921635,0,0.0338586030664395,0.158219761499148,0.00298126064735946,0.0574957410562181,0.549829642248722,0,0.00191652470187394,0.00106473594548552,0.00276831345826235,0.00212947189097104,7.7,3.6,56.2,28.6,0,0.0146933560477002,0.0632453151618399,0.0481260647359455,"5032.11",81,7.5,15.7,3.8,22.4,"26% to 38%","10% to 15%","1058981",0,5.96252129471891,2.12947189097104,3.62010221465077,0,1.49063032367973,0.851788756388416,0.212947189097104,0,0,0.851788756388416,0.212947189097104,0.212947189097104,0.425894378194208,0,0.425894378194208,1.49063032367973,0,0.851788756388416,3.40715502555366,0.212947189097104,0,0,0.425894378194208,0.425894378194208,0.212947189097104,0,0.851788756388416,22.3594548551959,935,0.00276831345826235,1154,1,640,7,94,33,86,15,2,888,0,609,6,90,23,76,15,2,2032,1709,0.841043307086614,0.158956692913386,0.00127768313458262,16494.3013704894,-0.00330838557096159,0.00596252129471891,0.0146933560477002
"68","06085503212",81,"Census Tract 5032.12, Santa Clara County, California",581,4414,9.2,0.0514272768463978,7.6,0.0106479383778885,0.00294517444494789,0.215903942002719,37,0.0344358858178523,0.103534209333937,0.0147258722247395,0.0419120978704123,0.474852741277753,0.00838241957408246,0.00407793384685093,0.00702310829179882,0.0106479383778885,0.0120072496601722,7.3,4.2,59.2,27.6,0.00792931581332125,0,0.0693248753964658,0.0416855459900317,"5032.12",81,7.5,15.7,3.8,22.4,"26% to 38%","10% to 15%","1671364",0,6.79655641141821,2.49207068418668,6.11690077027639,0.226551880380607,1.81241504304486,0.679655641141822,0.226551880380607,0,0,0.906207521522429,0.453103760761214,0.226551880380607,0.453103760761214,0,14.9524241051201,0.906207521522429,0.226551880380607,2.49207068418668,5.21069324875397,0.679655641141822,0,0.453103760761214,0.453103760761214,1.58586316266425,0.226551880380607,0,0.453103760761214,44.6307204349796,1322,0.0031717263253285,1406,1,796,8,107,50,97,16,2,1075,0,753,7,102,31,82,16,2,2483,2068,0.832863471606927,0.167136528393073,0.0113275940190304,9222.74261596386,-0.153967700301854,0.0296782963298595,0.0135931128228364
"69","06085503213",76,"Census Tract 5032.13, Santa Clara County, California",327,4906,14.3,0.0142682429677945,21.3,0.00509580105992662,0.00529963310232368,0.246025275173257,0,0.0538116591928251,0.164696290256828,0.0352629433346922,0.0923359152058704,0.51875254790053,0,0.00366897676314717,0.01875254790053,0.034447615165104,0.037708927843457,8,0.4,56.5,32.8,0.00244598450876478,0,0.149816551161843,0.0181410517733388,"5032.13",76,11.7,31.5,6.9,35.1,"17% to 22%","15% to 21%","1099444",0,5.91112922951488,4.48430493273543,8.35711373827966,0,0.611496127191194,1.22299225438239,0,0,0,1.01916021198532,0.40766408479413,0,0.815328169588259,0,0.815328169588259,0.815328169588259,0,2.24215246636771,5.09580105992662,1.01916021198532,0,0.611496127191194,0.611496127191194,0.815328169588259,1.22299225438239,0,0.40766408479413,32.4092947411333,1411,0.00285364859355891,1406,1,796,8,107,50,97,16,2,1075,0,753,7,102,31,82,16,2,2483,2068,0.832863471606927,0.167136528393073,0.012637586628618,81424.1928793954,0.0157309803341946,0.0909090909090909,0.0103954341622503
"70","06085503214",76,"Census Tract 5032.14, Santa Clara County, California",355,8865,9.2,0.0468133107727016,22.4,0.00315848843767626,0.0068809926677947,0.315736040609137,171,0.0640721940214326,0.154878736604625,0.0542583192329385,0.051551043429216,0.527241962774958,0.0192893401015228,0.00157924421883813,0.0509870276367738,0.0311336717428088,0.0173716864072194,3.1,0.8,50.7,42.8,0.00496333897349126,0,0.15454032712916,0.0664410603496898,"5032.14",76,11.7,31.5,6.9,35.1,"17% to 22%","15% to 21%","1804423",0,7.21940214326001,2.03045685279188,1.804850535815,0.112803158488438,0.902425267907501,0.451212633953751,0.225606316976875,0,0,0.902425267907501,0.225606316976875,0.112803158488438,0.564015792442188,0,0.338409475465313,1.57924421883813,0,0.789622109419064,2.48166948674563,0.225606316976875,0,0.225606316976875,0.225606316976875,0.451212633953751,0.338409475465313,0,0.338409475465313,19.6277495769882,1720,0.00157924421883813,1406,1,796,8,107,50,97,16,2,1075,0,753,7,102,31,82,16,2,2483,2068,0.832863471606927,0.167136528393073,0.00282007896221094,13524.6327821191,0.240876305542976,0.099492385786802,0.010039481105471
"71","06085503217",53,"Census Tract 5032.17, Santa Clara County, California",306,4724,12.7,0.0184165961049958,11.6,0.00190516511430991,0,0.308848433530906,46,0.0366215071972904,0.134843353090601,0.0211685012701101,0.0514394580863675,0.400719729043184,0.00973751058425064,0.00275190516511431,0.00508044030482642,0.00592718035563082,0.0245554614733277,4.5,4.4,21.3,66.8,0,0.0133361558001693,0.213166807790008,0.0632938187976291,"5032.17",53,5.9,25.5,3.4,41.9,"26% to 38%","15% to 21%","601904",0,5.71549534292972,1.69348010160881,3.38696020321761,0,0.635055038103302,0.211685012701101,0.635055038103302,0,0,0.846740050804403,0.423370025402202,0.211685012701101,1.0584250635055,0,2.11685012701101,1.90516511430991,0,1.48179508890771,6.13886536833192,0.635055038103302,0,0.211685012701101,0,0.423370025402202,0.846740050804403,0,1.0584250635055,25.8255715495343,1227,0.00381033022861981,1185,1,622,7,77,48,91,16,2,908,0,589,6,74,29,78,15,2,2049,1701,0.830161054172767,0.169838945827233,0.0222269263336156,219860.695110742,0.0475545077512322,0.0355630821337849,0.00190516511430991
"72","06085503218",53,"Census Tract 5032.18, Santa Clara County, California",348,5055,10.9,0.0399604352126607,19.9,0.0156280909990109,0.00712166172106825,0.27299703264095,13,0.0540059347181009,0.231256181998022,0.0300692383778437,0.048269040553907,0.543422354104847,0.00257171117705242,0.00890207715133531,0.0241345202769535,0.0245301681503462,0.0138476755687438,3.7,0,20.4,75.6,0,0,0.282888229475767,0.0130563798219585,"5032.18",53,5.9,25.5,3.4,41.9,"26% to 38%","15% to 21%","590507",0,7.91295746785361,2.9673590504451,5.53907022749753,0.39564787339268,1.38476755687438,0.593471810089021,0.39564787339268,0,0,1.18694362017804,0.39564787339268,0.19782393669634,0.989119683481701,0,0.593471810089021,1.18694362017804,0,1.9782393669634,5.14342235410485,0,0.39564787339268,0.39564787339268,1.38476755687438,0.39564787339268,0.791295746785361,0,0.791295746785361,32.4431256181998,1450,0.00415430267062315,1185,1,622,7,77,48,91,16,2,908,0,589,6,74,29,78,15,2,2049,1701,0.830161054172767,0.169838945827233,0.00336300692383778,5089.57522307308,-0.686326317719672,0.0625123639960435,0.0227497527200791
